,y,x_1,x_2,x_3
0,-8.610888565515399,1.764052345967664,2.7978829728643375,3.033004588947532
1,12.589488418883354,0.4001572083672233,2.1667689993265205,2.9999520020565855
2,12.378026346336462,0.9787379841057392,4.733600247441002,3.0818115897680802
3,-8.113269980796595,2.240893199201458,3.1906490040772093,3.0428213708010032
4,-15.996391313670706,1.8675579901499675,2.8221896063514036,2.7496052678329184
5,5.347172303621706,-0.977277879876411,1.914974880984081,3.0120481132560917
6,9.435788352389826,0.9500884175255894,3.972262332841247,3.0807892856884167
7,22.153038448661455,-0.1513572082976979,4.431471684044993,3.0602120978278116
8,9.409606645302867,-0.10321885179355784,2.754926956740807,2.9134809999768354
9,8.002003670265735,0.41059850193837233,2.3767461898879625,2.9846679649191765
10,12.211134222702736,0.144043571160878,2.6040011339943625,2.975950944104172
11,5.483593363423727,1.454273506962975,1.64147759771825,2.9939236653734933
12,6.148135290592641,0.7610377251469934,4.322602527666969,3.053286612370705
13,15.1016794717813,0.12167501649282841,3.0034439384342186,3.0764400944067467
14,0.5250052546167892,0.44386323274542566,2.9998032298914494,2.9143916640398513
15,5.520057145913471,0.33367432737426683,4.533703955410446,2.831765950340441
16,-3.0169625956863495,1.4940790731576061,2.226917752175729,3.06530694625506
17,10.83237516027713,-0.20515826376580087,2.5987450628289164,3.0930255080043128
18,2.14985900150734,0.31306770165090136,2.8846432356273413,3.0405182610768953
19,23.748406342176587,-0.8540957393017248,4.011555448987993,3.0204002481224874
20,32.54352715075387,-2.5529898158340787,4.513235522055977,2.9177234409770323
21,11.699664959026647,0.6536185954403606,3.9170686211979238,2.872312569247865
22,30.896747834462744,0.8644361988595057,3.728893071787855,2.9773563125646456
23,30.770680765523178,-0.7421650204064419,3.5520321430104635,2.8983947290288143
24,-13.760394189943126,2.2697546239876076,0.19676591535501275,2.934270521843216
25,23.773205069496612,-1.4543656745987648,2.603946821829873,3.0293990901617898
26,21.01416416673002,0.04575851730144607,2.2868563779161306,3.0620052525183667
27,17.813361794975552,-0.1871838500258336,4.300833668701239,3.0779633652095417
28,-0.2345513216226287,1.5327792143584575,2.447134207180756,3.045498401734105
29,-2.7212107083570762,1.469358769900285,5.070897409904509,2.8696564259179693
